id,display_name,concept_class,source,latest_source_version
NE82.2Z,"Pacemaker or implantable cardioverter defibrillator lead complication, unspecified",Finding,ICD-11-MMS,2025-01
NE82.2Y,Other specified pacemaker or implantable cardioverter defibrillator lead complication,Finding,ICD-11-MMS,2025-01
NE82.22,Pacemaker or implantable cardioverter defibrillator lead insulation break,Finding,ICD-11-MMS,2025-01
NE82.21,Pacemaker or implantable cardioverter defibrillator lead dislodgement,Finding,ICD-11-MMS,2025-01
NE82.20,Pacemaker or implantable cardioverter defibrillator lead fracture,Finding,ICD-11-MMS,2025-01
NE82.2,Pacemaker or implantable cardioverter defibrillator lead complication,Finding,ICD-11-MMS,2025-01
NE82.1Z,"Pacemaker or implantable cardioverter defibrillator dysfunction, unspecified",Finding,ICD-11-MMS,2025-01
NE82.1Y,Other specified pacemaker or implantable cardioverter defibrillator dysfunction,Finding,ICD-11-MMS,2025-01
NE82.12,Pacemaker generator dysfunction,Finding,ICD-11-MMS,2025-01
NE82.11,Pacemaker syndrome,Finding,ICD-11-MMS,2025-01
NE82.10,Inappropriate implantable cardioverter defibrillator shock,Finding,ICD-11-MMS,2025-01
NE82.1,Pacemaker or implantable cardioverter defibrillator dysfunction,Finding,ICD-11-MMS,2025-01
NE82.0Z,"Pacemaker or implantable cardioverter defibrillator complication, unspecified",Finding,ICD-11-MMS,2025-01
NE82.0Y,Other specified pacemaker or implantable cardioverter defibrillator complication,Finding,ICD-11-MMS,2025-01
NE82.03,Pacing-induced cardiomyopathy,Finding,ICD-11-MMS,2025-01
NE82.02,Pacemaker or implantable cardioverter defibrillator phrenic nerve stimulation,Finding,ICD-11-MMS,2025-01
NE82.01,Pacemaker or implantable cardioverter defibrillator pocket muscle stimulation,Finding,ICD-11-MMS,2025-01
NE82.00,Pacemaker or implantable cardioverter defibrillator pocket erosion,Finding,ICD-11-MMS,2025-01
NE82.0,Pacemaker or implantable cardioverter defibrillator complication,Finding,ICD-11-MMS,2025-01
NE82,"Dysfunction or complication of pacemaker, pacemaker lead or implantable cardioverter defibrillator, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE81.Z,"Injury or harm arising from a procedure, not elsewhere classified, unspecified",Finding,ICD-11-MMS,2025-01
NE81.Y,"Other specified injury or harm arising from a procedure, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE81.3,Postsurgical leak,Finding,ICD-11-MMS,2025-01
NE81.2Z,"Surgical site infection, unspecified",Finding,ICD-11-MMS,2025-01
NE81.2Y,Other specified surgical site infection,Finding,ICD-11-MMS,2025-01
NE81.22,Organ or organ space surgical site infection,Finding,ICD-11-MMS,2025-01
NE81.21,Deep incisional site infection,Finding,ICD-11-MMS,2025-01
NE81.20,Superficial incisional site infection,Finding,ICD-11-MMS,2025-01
NE81.2,Surgical site infection,Finding,ICD-11-MMS,2025-01
NE81.1,"Disruption of operation wound, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE81.0Z,"Haemorrhage or haematoma of other or unspecified site complicating a procedure, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE81.01,Haemorrhage and haematoma of eye or ocular adnexa complicating a procedure,Finding,ICD-11-MMS,2025-01
NE81.00,Haematoma of surgical wound of skin,Finding,ICD-11-MMS,2025-01
NE81.0,"Haemorrhage or haematoma complicating a procedure, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE81,"Injury or harm arising from a procedure, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE80.Z,"Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified, unspecified",Finding,ICD-11-MMS,2025-01
NE80.Y,"Other specified injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE80.3,Other serum reactions,Finding,ICD-11-MMS,2025-01
NE80.2,Rh incompatibility reaction,Finding,ICD-11-MMS,2025-01
NE80.1,ABO incompatibility reaction,Finding,ICD-11-MMS,2025-01
NE80.0,"Air embolism following infusion, transfusion or therapeutic injection",Finding,ICD-11-MMS,2025-01
NE80,"Injury or harm arising following infusion, transfusion or therapeutic injection, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE6Z,Harmful effects of unspecified substance,Finding,ICD-11-MMS,2025-01
NE61,"Harmful effects of or exposure to noxious substances, chiefly nonmedicinal as to source, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE60,"Harmful effects of drugs, medicaments or biological substances, not elsewhere classified",Finding,ICD-11-MMS,2025-01
NE4Z,"Frostbite, unspecified",Finding,ICD-11-MMS,2025-01
NE42,Frostbite involving multiple body regions,Finding,ICD-11-MMS,2025-01
NE41,Frostbite with tissue necrosis,Finding,ICD-11-MMS,2025-01
NE40,Superficial frostbite,Finding,ICD-11-MMS,2025-01
NE2Z,"Burns, unspecified",Finding,ICD-11-MMS,2025-01
NE11,Burn of unspecified body region,Finding,ICD-11-MMS,2025-01
NE10,Burns of multiple body regions,Finding,ICD-11-MMS,2025-01
NE0Z,Burns of unspecified internal organ,Finding,ICD-11-MMS,2025-01
NE02,Burn of other internal organs,Finding,ICD-11-MMS,2025-01
NE01,Burn of respiratory tract,Finding,ICD-11-MMS,2025-01
NE00,Burn of eye or ocular adnexa,Finding,ICD-11-MMS,2025-01
ND9Z,"Burns of external body surface, unspecified site",Finding,ICD-11-MMS,2025-01
ND9Y,"Burns of external body surface, other specified site",Finding,ICD-11-MMS,2025-01
ND99.1,Chemical burn due to skin contact with corrosive substance,Finding,ICD-11-MMS,2025-01
ND99,Acute skin injury due to skin contact with corrosive substance,Finding,ICD-11-MMS,2025-01
ND97.Z,"Burn of ankle or foot, depth of burn unspecified",Finding,ICD-11-MMS,2025-01
ND97.4,"Burn of ankle or foot, deep full thickness or complex burn",Finding,ICD-11-MMS,2025-01
ND97.3,"Burn of ankle or foot, full thickness burn",Finding,ICD-11-MMS,2025-01
ND97.2,"Burn of ankle or foot, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND97.1,"Burn of ankle or foot, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND97.0,"Burn of ankle or foot, epidermal burn",Finding,ICD-11-MMS,2025-01
ND97,Burn of ankle or foot,Finding,ICD-11-MMS,2025-01
ND96.Z,"Burn of hip or leg except ankle or foot, depth of burn unspecified",Finding,ICD-11-MMS,2025-01
ND96.4,"Burn of hip or leg, except ankle or foot, deep full thickness or complex burn",Finding,ICD-11-MMS,2025-01
ND96.3,"Burn of hip or leg, except ankle or foot, full thickness burn",Finding,ICD-11-MMS,2025-01
ND96.2,"Burn of hip or leg, except ankle or foot, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND96.1,"Burn of hip or leg, except ankle or foot, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND96.0,"Burn of hip or leg, except ankle or foot, epidermal burn",Finding,ICD-11-MMS,2025-01
ND96,"Burn of hip or leg, except ankle or foot",Finding,ICD-11-MMS,2025-01
ND95.Z,"Burn of wrist or hand, depth of burn unspecified",Finding,ICD-11-MMS,2025-01
ND95.4,"Burn of wrist or hand, deep full thickness or complex burn",Finding,ICD-11-MMS,2025-01
ND95.3,"Burn of wrist or hand, full thickness burn",Finding,ICD-11-MMS,2025-01
ND95.2,"Burn of wrist or hand, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND95.1,"Burn of wrist or hand, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND95.0,"Burn of wrist or hand, epidermal burn",Finding,ICD-11-MMS,2025-01
ND95,Burn of wrist or hand,Finding,ICD-11-MMS,2025-01
ND94.Z,"Burn of shoulder or arm except wrist or hand, depth of burn unspecified",Finding,ICD-11-MMS,2025-01
ND94.4,"Burn of shoulder or arm, except wrist or hand, deep full thickness or complex burn",Finding,ICD-11-MMS,2025-01
ND94.3,"Burn of shoulder or arm, except wrist or hand, full thickness burn",Finding,ICD-11-MMS,2025-01
ND94.2Z,"Burn of shoulder or arm, except wrist or hand, deep partial thickness burn, unspecified",Finding,ICD-11-MMS,2025-01
ND94.2Y,"Other specified burn of shoulder or arm, except wrist or hand, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND94.20,"Burn of forearm or elbow, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND94.2,"Burn of shoulder or arm, except wrist or hand, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND94.1Z,"Burn of shoulder or arm, except wrist or hand, superficial partial thickness burn, unspecified",Finding,ICD-11-MMS,2025-01
ND94.1Y,"Other specified burn of shoulder or arm, except wrist or hand, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND94.10,"Burn of forearm or elbow, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND94.1,"Burn of shoulder or arm, except wrist or hand, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND94.0,"Burn of shoulder or arm, except wrist or hand, epidermal burn",Finding,ICD-11-MMS,2025-01
ND94,"Burn of shoulder or arm, except wrist or hand",Finding,ICD-11-MMS,2025-01
ND93.Z,"Burn of perineum or genitalia, depth of burn unspecified",Finding,ICD-11-MMS,2025-01
ND93.4,"Burn of perineum or genitalia, deep full thickness or complex burn",Finding,ICD-11-MMS,2025-01
ND93.3,"Burn of perineum or genitalia, full thickness burn",Finding,ICD-11-MMS,2025-01
ND93.2,"Burn of perineum or genitalia, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND93.1,"Burn of perineum or genitalia, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND93.0,"Burn of perineum or genitalia, epidermal burn",Finding,ICD-11-MMS,2025-01
ND93,Burn of perineum or genitalia,Finding,ICD-11-MMS,2025-01
ND92.Z,"Burn of trunk except perineum or genitalia, depth of burn unspecified",Finding,ICD-11-MMS,2025-01
ND92.4,"Burn of trunk except perineum or genitalia, deep full thickness or complex burn",Finding,ICD-11-MMS,2025-01
ND92.3,"Burn of trunk except perineum or genitalia, full thickness burn",Finding,ICD-11-MMS,2025-01
ND92.2,"Burn of trunk except perineum or genitalia, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND92.1,"Burn of trunk except perineum or genitalia, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND92.0Z,"Burn of trunk except perineum or genitalia, epidermal burn, unspecified",Finding,ICD-11-MMS,2025-01
ND92.0Y,"Other specified burn of trunk except perineum or genitalia, epidermal burn",Finding,ICD-11-MMS,2025-01
ND92.03,"Burn of back, any part, epidermal burn",Finding,ICD-11-MMS,2025-01
ND92.02,"Burn of abdominal wall, epidermal burn",Finding,ICD-11-MMS,2025-01
ND92.01,"Burn of chest wall, epidermal burn",Finding,ICD-11-MMS,2025-01
ND92.00,"Burn of breast, epidermal burn",Finding,ICD-11-MMS,2025-01
ND92.0,"Burn of trunk except perineum or genitalia, epidermal burn",Finding,ICD-11-MMS,2025-01
ND92,Burn of trunk except perineum or genitalia,Finding,ICD-11-MMS,2025-01
ND91.Z,"Burn of face except eye, depth of burn unspecified",Finding,ICD-11-MMS,2025-01
ND91.4,"Burn of face except eye or ocular adnexa, deep full thickness or complex burn",Finding,ICD-11-MMS,2025-01
ND91.3,"Burn of face except eye or ocular adnexa, full thickness burn",Finding,ICD-11-MMS,2025-01
ND91.2,"Burn of face except eye or ocular adnexa, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND91.1,"Burn of face except eye or ocular adnexa, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND91.0,"Burn of face except eye or ocular adnexa, epidermal burn",Finding,ICD-11-MMS,2025-01
ND91,Burn of face except eye or ocular adnexa,Finding,ICD-11-MMS,2025-01
ND90.Z,"Burn of head or neck except face, depth of burn unspecified",Finding,ICD-11-MMS,2025-01
ND90.4,"Burn of head or neck except face, deep full thickness or complex burn",Finding,ICD-11-MMS,2025-01
ND90.3,"Burn of head or neck except face, full thickness burn",Finding,ICD-11-MMS,2025-01
ND90.2,"Burn of head or neck except face, deep partial thickness burn",Finding,ICD-11-MMS,2025-01
ND90.1,"Burn of head or neck except face, superficial partial thickness burn",Finding,ICD-11-MMS,2025-01
ND90.0,"Burn of head or neck except face, epidermal burn",Finding,ICD-11-MMS,2025-01
ND90,Burn of head or neck except face,Finding,ICD-11-MMS,2025-01
ND7Z,"Effects of foreign body entering through natural orifice, unspecified",Finding,ICD-11-MMS,2025-01
ND74.Z,"Foreign body in genitourinary tract, unspecified",Finding,ICD-11-MMS,2025-01
ND74.Y,Foreign body in other specified part of genitourinary tract,Finding,ICD-11-MMS,2025-01
ND74.3,"Foreign body in uterus, any part",Finding,ICD-11-MMS,2025-01
ND74.2,Foreign body in vulva or vagina,Finding,ICD-11-MMS,2025-01
ND74.1,Foreign body in bladder,Finding,ICD-11-MMS,2025-01
ND74.0,Foreign body in urethra,Finding,ICD-11-MMS,2025-01
ND74,Foreign body in genitourinary tract,Finding,ICD-11-MMS,2025-01
ND73.Z,"Foreign body in alimentary tract, unspecified",Finding,ICD-11-MMS,2025-01
ND73.Y,Foreign body in other specified part of alimentary tract,Finding,ICD-11-MMS,2025-01
ND73.5,Foreign body in anus or rectum,Finding,ICD-11-MMS,2025-01
ND73.4,Foreign body in colon,Finding,ICD-11-MMS,2025-01
ND73.3,Foreign body in small intestine,Finding,ICD-11-MMS,2025-01
ND73.2Z,"Foreign body in stomach, unspecified",Finding,ICD-11-MMS,2025-01
ND73.2Y,Other specified foreign body in stomach,Finding,ICD-11-MMS,2025-01
ND73.20,Trichobezoar,Finding,ICD-11-MMS,2025-01
ND73.2,Foreign body in stomach,Finding,ICD-11-MMS,2025-01
ND73.1,Foreign body in oesophagus,Finding,ICD-11-MMS,2025-01
ND73.0,Foreign body in mouth,Finding,ICD-11-MMS,2025-01
ND73,Foreign body in alimentary tract,Finding,ICD-11-MMS,2025-01
ND72.Z,Foreign body in unspecified part of respiratory tract,Finding,ICD-11-MMS,2025-01
ND72.Y,Foreign body in other parts of respiratory tract,Finding,ICD-11-MMS,2025-01
ND72.6,Foreign body in multiple parts of respiratory tract,Finding,ICD-11-MMS,2025-01
ND72.5,Foreign body in bronchus,Finding,ICD-11-MMS,2025-01
ND72.4,Foreign body in trachea,Finding,ICD-11-MMS,2025-01
ND72.3,Foreign body in larynx,Finding,ICD-11-MMS,2025-01
ND72.2Z,"Foreign body in pharynx, unspecified",Finding,ICD-11-MMS,2025-01
ND72.2Y,Other specified foreign body in pharynx,Finding,ICD-11-MMS,2025-01
ND72.20,Asphyxia on mucus in nasopharynx,Finding,ICD-11-MMS,2025-01
ND72.2,Foreign body in pharynx,Finding,ICD-11-MMS,2025-01
ND72.1,Foreign body in nostril,Finding,ICD-11-MMS,2025-01
ND72.0,Foreign body in nasal sinus,Finding,ICD-11-MMS,2025-01
ND72,Foreign body in respiratory tract,Finding,ICD-11-MMS,2025-01
ND71,Foreign body in ear,Finding,ICD-11-MMS,2025-01
ND70.Z,"Foreign body on external eye, unspecified",Finding,ICD-11-MMS,2025-01
ND70.Y,Foreign body in other specified part of external eye,Finding,ICD-11-MMS,2025-01
ND70.2,Foreign body in multiple parts of external eye,Finding,ICD-11-MMS,2025-01
ND70.1,Foreign body in conjunctival sac,Finding,ICD-11-MMS,2025-01
ND70.0,Foreign body in cornea,Finding,ICD-11-MMS,2025-01
ND70,Foreign body on external eye,Finding,ICD-11-MMS,2025-01
ND5Z,"Injuries to unspecified part of trunk, limb or body region, unspecified",Finding,ICD-11-MMS,2025-01
ND5Y,"Other specified injuries to unspecified part of trunk, limb or body region",Finding,ICD-11-MMS,2025-01
ND57,Secondary effect of trauma,Finding,ICD-11-MMS,2025-01
ND56.Z,"Unspecified injury to unspecified part of trunk, limb or body region",Finding,ICD-11-MMS,2025-01
ND56.Y,Other specified injury of unspecified body region,Finding,ICD-11-MMS,2025-01
ND56.9,Injury complicating pregnancy,Finding,ICD-11-MMS,2025-01
