source_file,file,rows,cols,quality_status,quality_reasons,status,error
extracted_tables/027_Health_Bulletin_2023/table_0070.csv,quarantined_tables/027_Health_Bulletin_2023/table_0070.csv,4,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0071.csv,quarantined_tables/027_Health_Bulletin_2023/table_0071.csv,5,2,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0072.csv,quarantined_tables/027_Health_Bulletin_2023/table_0072.csv,9,2,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0073.csv,quarantined_tables/027_Health_Bulletin_2023/table_0073.csv,4,2,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0074.csv,quarantined_tables/027_Health_Bulletin_2023/table_0074.csv,3,2,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0075.csv,quarantined_tables/027_Health_Bulletin_2023/table_0075.csv,12,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0076.csv,quarantined_tables/027_Health_Bulletin_2023/table_0076.csv,16,18,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0077.csv,quarantined_tables/027_Health_Bulletin_2023/table_0077.csv,12,9,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0078.csv,quarantined_tables/027_Health_Bulletin_2023/table_0078.csv,15,5,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0079.csv,quarantined_tables/027_Health_Bulletin_2023/table_0079.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/027_Health_Bulletin_2023/table_0080.csv,quarantined_tables/027_Health_Bulletin_2023/table_0080.csv,15,3,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0081.csv,quarantined_tables/027_Health_Bulletin_2023/table_0081.csv,10,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0082.csv,quarantined_tables/027_Health_Bulletin_2023/table_0082.csv,3,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0083.csv,quarantined_tables/027_Health_Bulletin_2023/table_0083.csv,5,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0084.csv,quarantined_tables/027_Health_Bulletin_2023/table_0084.csv,14,5,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0085.csv,quarantined_tables/027_Health_Bulletin_2023/table_0085.csv,11,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0086.csv,quarantined_tables/027_Health_Bulletin_2023/table_0086.csv,6,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0087.csv,quarantined_tables/027_Health_Bulletin_2023/table_0087.csv,13,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0088.csv,quarantined_tables/027_Health_Bulletin_2023/table_0088.csv,7,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0089.csv,quarantined_tables/027_Health_Bulletin_2023/table_0089.csv,5,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0090.csv,quarantined_tables/027_Health_Bulletin_2023/table_0090.csv,10,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0091.csv,quarantined_tables/027_Health_Bulletin_2023/table_0091.csv,6,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0092.csv,quarantined_tables/027_Health_Bulletin_2023/table_0092.csv,6,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0093.csv,quarantined_tables/027_Health_Bulletin_2023/table_0093.csv,5,2,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0094.csv,quarantined_tables/027_Health_Bulletin_2023/table_0094.csv,15,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0095.csv,quarantined_tables/027_Health_Bulletin_2023/table_0095.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0096.csv,quarantined_tables/027_Health_Bulletin_2023/table_0096.csv,4,2,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0097.csv,quarantined_tables/027_Health_Bulletin_2023/table_0097.csv,15,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0098.csv,quarantined_tables/027_Health_Bulletin_2023/table_0098.csv,11,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0099.csv,quarantined_tables/027_Health_Bulletin_2023/table_0099.csv,11,9,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0100.csv,quarantined_tables/027_Health_Bulletin_2023/table_0100.csv,10,5,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0101.csv,quarantined_tables/027_Health_Bulletin_2023/table_0101.csv,14,2,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0102.csv,quarantined_tables/027_Health_Bulletin_2023/table_0102.csv,6,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0103.csv,quarantined_tables/027_Health_Bulletin_2023/table_0103.csv,26,6,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0104.csv,quarantined_tables/027_Health_Bulletin_2023/table_0104.csv,4,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0105.csv,quarantined_tables/027_Health_Bulletin_2023/table_0105.csv,14,17,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0106.csv,quarantined_tables/027_Health_Bulletin_2023/table_0106.csv,14,5,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0107.csv,quarantined_tables/027_Health_Bulletin_2023/table_0107.csv,6,16,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0108.csv,quarantined_tables/027_Health_Bulletin_2023/table_0108.csv,5,5,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0109.csv,quarantined_tables/027_Health_Bulletin_2023/table_0109.csv,10,3,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0110.csv,quarantined_tables/027_Health_Bulletin_2023/table_0110.csv,22,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0111.csv,quarantined_tables/027_Health_Bulletin_2023/table_0111.csv,7,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0112.csv,quarantined_tables/027_Health_Bulletin_2023/table_0112.csv,20,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0113.csv,quarantined_tables/027_Health_Bulletin_2023/table_0113.csv,8,11,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0114.csv,quarantined_tables/027_Health_Bulletin_2023/table_0114.csv,13,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0115.csv,quarantined_tables/027_Health_Bulletin_2023/table_0115.csv,8,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0116.csv,quarantined_tables/027_Health_Bulletin_2023/table_0116.csv,7,11,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0117.csv,quarantined_tables/027_Health_Bulletin_2023/table_0117.csv,14,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0118.csv,quarantined_tables/027_Health_Bulletin_2023/table_0118.csv,12,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0119.csv,quarantined_tables/027_Health_Bulletin_2023/table_0119.csv,15,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0120.csv,quarantined_tables/027_Health_Bulletin_2023/table_0120.csv,15,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0121.csv,quarantined_tables/027_Health_Bulletin_2023/table_0121.csv,15,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0122.csv,quarantined_tables/027_Health_Bulletin_2023/table_0122.csv,15,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0123.csv,quarantined_tables/027_Health_Bulletin_2023/table_0123.csv,16,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0124.csv,quarantined_tables/027_Health_Bulletin_2023/table_0124.csv,10,11,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0125.csv,quarantined_tables/027_Health_Bulletin_2023/table_0125.csv,16,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0126.csv,quarantined_tables/027_Health_Bulletin_2023/table_0126.csv,5,3,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0127.csv,quarantined_tables/027_Health_Bulletin_2023/table_0127.csv,23,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0128.csv,quarantined_tables/027_Health_Bulletin_2023/table_0128.csv,29,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0129.csv,quarantined_tables/027_Health_Bulletin_2023/table_0129.csv,29,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0130.csv,quarantined_tables/027_Health_Bulletin_2023/table_0130.csv,14,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0131.csv,quarantined_tables/027_Health_Bulletin_2023/table_0131.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0132.csv,quarantined_tables/027_Health_Bulletin_2023/table_0132.csv,12,8,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0133.csv,quarantined_tables/027_Health_Bulletin_2023/table_0133.csv,6,2,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0134.csv,quarantined_tables/027_Health_Bulletin_2023/table_0134.csv,6,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0135.csv,quarantined_tables/027_Health_Bulletin_2023/table_0135.csv,5,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0136.csv,quarantined_tables/027_Health_Bulletin_2023/table_0136.csv,7,6,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0137.csv,quarantined_tables/027_Health_Bulletin_2023/table_0137.csv,7,6,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0138.csv,quarantined_tables/027_Health_Bulletin_2023/table_0138.csv,7,6,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0139.csv,quarantined_tables/027_Health_Bulletin_2023/table_0139.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/027_Health_Bulletin_2023/table_0140.csv,quarantined_tables/027_Health_Bulletin_2023/table_0140.csv,1,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0141.csv,quarantined_tables/027_Health_Bulletin_2023/table_0141.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/027_Health_Bulletin_2023/table_0142.csv,quarantined_tables/027_Health_Bulletin_2023/table_0142.csv,12,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0143.csv,quarantined_tables/027_Health_Bulletin_2023/table_0143.csv,9,14,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0144.csv,quarantined_tables/027_Health_Bulletin_2023/table_0144.csv,31,7,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0145.csv,quarantined_tables/027_Health_Bulletin_2023/table_0145.csv,16,7,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0146.csv,quarantined_tables/027_Health_Bulletin_2023/table_0146.csv,8,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0147.csv,quarantined_tables/027_Health_Bulletin_2023/table_0147.csv,9,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0148.csv,quarantined_tables/027_Health_Bulletin_2023/table_0148.csv,34,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0149.csv,quarantined_tables/027_Health_Bulletin_2023/table_0149.csv,9,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0150.csv,quarantined_tables/027_Health_Bulletin_2023/table_0150.csv,7,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0151.csv,quarantined_tables/027_Health_Bulletin_2023/table_0151.csv,15,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0152.csv,quarantined_tables/027_Health_Bulletin_2023/table_0152.csv,14,7,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0153.csv,quarantined_tables/027_Health_Bulletin_2023/table_0153.csv,14,17,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0154.csv,quarantined_tables/027_Health_Bulletin_2023/table_0154.csv,14,16,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0155.csv,quarantined_tables/027_Health_Bulletin_2023/table_0155.csv,5,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0156.csv,quarantined_tables/027_Health_Bulletin_2023/table_0156.csv,18,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0157.csv,quarantined_tables/027_Health_Bulletin_2023/table_0157.csv,8,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0158.csv,quarantined_tables/027_Health_Bulletin_2023/table_0158.csv,6,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0159.csv,quarantined_tables/027_Health_Bulletin_2023/table_0159.csv,14,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0160.csv,quarantined_tables/027_Health_Bulletin_2023/table_0160.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/027_Health_Bulletin_2023/table_0161.csv,quarantined_tables/027_Health_Bulletin_2023/table_0161.csv,3,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0162.csv,quarantined_tables/027_Health_Bulletin_2023/table_0162.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/027_Health_Bulletin_2023/table_0163.csv,quarantined_tables/027_Health_Bulletin_2023/table_0163.csv,5,9,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0164.csv,quarantined_tables/027_Health_Bulletin_2023/table_0164.csv,4,5,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0165.csv,quarantined_tables/027_Health_Bulletin_2023/table_0165.csv,9,7,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/027_Health_Bulletin_2023/table_0166.csv,quarantined_tables/027_Health_Bulletin_2023/table_0166.csv,15,6,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0167.csv,quarantined_tables/027_Health_Bulletin_2023/table_0167.csv,6,54,review_required,placeholder_headers;high_internal_blank_ratio;wide_table_requires_structural_review,ok,
extracted_tables/027_Health_Bulletin_2023/table_0168.csv,quarantined_tables/027_Health_Bulletin_2023/table_0168.csv,12,8,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0169.csv,quarantined_tables/027_Health_Bulletin_2023/table_0169.csv,17,8,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0170.csv,quarantined_tables/027_Health_Bulletin_2023/table_0170.csv,21,6,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0171.csv,quarantined_tables/027_Health_Bulletin_2023/table_0171.csv,7,6,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0172.csv,quarantined_tables/027_Health_Bulletin_2023/table_0172.csv,9,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0173.csv,quarantined_tables/027_Health_Bulletin_2023/table_0173.csv,12,7,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0174.csv,quarantined_tables/027_Health_Bulletin_2023/table_0174.csv,7,3,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0175.csv,quarantined_tables/027_Health_Bulletin_2023/table_0175.csv,8,4,review_required,placeholder_headers,ok,
extracted_tables/027_Health_Bulletin_2023/table_0176.csv,quarantined_tables/027_Health_Bulletin_2023/table_0176.csv,10,6,review_required,placeholder_headers,ok,
