file,category,rows,cols
extracted_tables/041_Health_Bulletin_2009/table_0016.csv,health_stat,13,17
extracted_tables/041_Health_Bulletin_2009/table_0051.csv,other,9,8
extracted_tables/041_Health_Bulletin_2009/table_0072.csv,other,8,16
extracted_tables/041_Health_Bulletin_2009/table_0013.csv,health_stat,20,17
extracted_tables/041_Health_Bulletin_2009/table_0108.csv,human_resource,5,6
extracted_tables/041_Health_Bulletin_2009/table_0027.csv,other,6,9
extracted_tables/041_Health_Bulletin_2009/table_0043.csv,health_stat,11,12
extracted_tables/041_Health_Bulletin_2009/table_0045.csv,other,4,3
extracted_tables/041_Health_Bulletin_2009/table_0044.csv,health_stat,9,5
extracted_tables/041_Health_Bulletin_2009/table_0111.csv,population,4,9
extracted_tables/041_Health_Bulletin_2009/table_0090.csv,other,11,13
extracted_tables/041_Health_Bulletin_2009/table_0094.csv,other,13,4
extracted_tables/041_Health_Bulletin_2009/table_0052.csv,other,5,9
extracted_tables/041_Health_Bulletin_2009/table_0032.csv,other,4,2
extracted_tables/041_Health_Bulletin_2009/table_0066.csv,other,5,28
extracted_tables/041_Health_Bulletin_2009/table_0098.csv,other,19,3
extracted_tables/041_Health_Bulletin_2009/table_0103.csv,other,4,9
extracted_tables/041_Health_Bulletin_2009/table_0074.csv,other,10,12
extracted_tables/041_Health_Bulletin_2009/table_0031.csv,population,10,14
extracted_tables/041_Health_Bulletin_2009/table_0069.csv,other,23,25
extracted_tables/041_Health_Bulletin_2009/table_0078.csv,other,3,20
extracted_tables/041_Health_Bulletin_2009/table_0022.csv,health_stat,12,9
extracted_tables/041_Health_Bulletin_2009/table_0015.csv,health_stat,9,17
extracted_tables/041_Health_Bulletin_2009/table_0046.csv,health_stat,7,8
extracted_tables/041_Health_Bulletin_2009/table_0012.csv,health_stat,16,17
extracted_tables/041_Health_Bulletin_2009/table_0061.csv,population,8,11
extracted_tables/041_Health_Bulletin_2009/table_0068.csv,other,2,19
extracted_tables/041_Health_Bulletin_2009/table_0057.csv,other,3,7
extracted_tables/041_Health_Bulletin_2009/table_0019.csv,health_stat,36,21
extracted_tables/041_Health_Bulletin_2009/table_0041.csv,other,3,14
extracted_tables/041_Health_Bulletin_2009/table_0076.csv,other,9,15
extracted_tables/041_Health_Bulletin_2009/table_0047.csv,population,9,9
extracted_tables/041_Health_Bulletin_2009/table_0004.csv,other,11,9
extracted_tables/041_Health_Bulletin_2009/table_0088.csv,other,6,6
extracted_tables/041_Health_Bulletin_2009/table_0062.csv,population,23,5
extracted_tables/041_Health_Bulletin_2009/table_0030.csv,population,10,17
extracted_tables/041_Health_Bulletin_2009/table_0050.csv,other,6,15
extracted_tables/041_Health_Bulletin_2009/table_0037.csv,health_stat,11,15
extracted_tables/041_Health_Bulletin_2009/table_0107.csv,human_resource,13,24
extracted_tables/041_Health_Bulletin_2009/table_0054.csv,other,12,19
extracted_tables/041_Health_Bulletin_2009/table_0026.csv,population,8,24
extracted_tables/041_Health_Bulletin_2009/table_0086.csv,human_resource,34,8
extracted_tables/041_Health_Bulletin_2009/table_0008.csv,population,15,7
extracted_tables/041_Health_Bulletin_2009/table_0035.csv,health_stat,4,15
extracted_tables/041_Health_Bulletin_2009/table_0058.csv,other,6,12
extracted_tables/041_Health_Bulletin_2009/table_0048.csv,other,11,17
extracted_tables/041_Health_Bulletin_2009/table_0105.csv,population,36,4
extracted_tables/041_Health_Bulletin_2009/table_0063.csv,other,8,2
extracted_tables/041_Health_Bulletin_2009/table_0021.csv,surgery,3,28
extracted_tables/041_Health_Bulletin_2009/table_0100.csv,human_resource,38,6
extracted_tables/041_Health_Bulletin_2009/table_0009.csv,population,32,24
extracted_tables/041_Health_Bulletin_2009/table_0092.csv,health_stat,7,6
extracted_tables/041_Health_Bulletin_2009/table_0007.csv,population,14,6
extracted_tables/041_Health_Bulletin_2009/table_0087.csv,other,20,3
extracted_tables/041_Health_Bulletin_2009/table_0093.csv,population,9,3
extracted_tables/041_Health_Bulletin_2009/table_0042.csv,surgery,6,9
extracted_tables/041_Health_Bulletin_2009/table_0112.csv,health_stat,21,7
extracted_tables/041_Health_Bulletin_2009/table_0097.csv,other,9,6
extracted_tables/041_Health_Bulletin_2009/table_0082.csv,other,2,18
extracted_tables/041_Health_Bulletin_2009/table_0091.csv,health_stat,22,6
extracted_tables/041_Health_Bulletin_2009/table_0038.csv,health_stat,4,4
extracted_tables/041_Health_Bulletin_2009/table_0017.csv,health_stat,9,17
extracted_tables/041_Health_Bulletin_2009/table_0010.csv,other,12,24
extracted_tables/041_Health_Bulletin_2009/table_0055.csv,other,5,10
extracted_tables/041_Health_Bulletin_2009/table_0003.csv,population,12,18
extracted_tables/041_Health_Bulletin_2009/table_0033.csv,health_stat,6,9
extracted_tables/041_Health_Bulletin_2009/table_0084.csv,other,8,31
extracted_tables/041_Health_Bulletin_2009/table_0025.csv,population,9,46
extracted_tables/041_Health_Bulletin_2009/table_0039.csv,health_stat,6,4
extracted_tables/041_Health_Bulletin_2009/table_0096.csv,other,6,3
extracted_tables/041_Health_Bulletin_2009/table_0106.csv,other,8,19
extracted_tables/041_Health_Bulletin_2009/table_0028.csv,other,7,5
extracted_tables/041_Health_Bulletin_2009/table_0073.csv,other,2,14
extracted_tables/041_Health_Bulletin_2009/table_0081.csv,other,2,21
extracted_tables/041_Health_Bulletin_2009/table_0095.csv,other,6,3
extracted_tables/041_Health_Bulletin_2009/table_0024.csv,other,4,3
extracted_tables/041_Health_Bulletin_2009/table_0002.csv,population,33,14
extracted_tables/041_Health_Bulletin_2009/table_0005.csv,population,21,16
extracted_tables/041_Health_Bulletin_2009/table_0110.csv,human_resource,31,7
extracted_tables/041_Health_Bulletin_2009/table_0075.csv,other,10,14
extracted_tables/041_Health_Bulletin_2009/table_0053.csv,other,13,19
extracted_tables/041_Health_Bulletin_2009/table_0060.csv,other,3,7
extracted_tables/041_Health_Bulletin_2009/table_0085.csv,human_resource,9,7
extracted_tables/041_Health_Bulletin_2009/table_0065.csv,other,15,25
extracted_tables/041_Health_Bulletin_2009/table_0029.csv,other,3,19
extracted_tables/041_Health_Bulletin_2009/table_0104.csv,population,17,4
extracted_tables/041_Health_Bulletin_2009/table_0077.csv,other,9,25
extracted_tables/041_Health_Bulletin_2009/table_0001.csv,population,9,4
extracted_tables/041_Health_Bulletin_2009/table_0059.csv,other,3,8
extracted_tables/041_Health_Bulletin_2009/table_0056.csv,other,5,9
extracted_tables/041_Health_Bulletin_2009/table_0067.csv,other,3,19
extracted_tables/041_Health_Bulletin_2009/table_0018.csv,health_stat,12,17
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_006.csv,population,8,3
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_002.csv,population,17,3
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_012.csv,health_stat,12,6
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_013.csv,other,7,5
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_008.csv,other,7,4
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_007.csv,other,8,5
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_001.csv,human_resource,19,3
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_014.csv,population,12,4
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_005.csv,health_stat,9,6
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_011.csv,human_resource,10,7
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_003.csv,human_resource,11,3
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_010.csv,human_resource,13,5
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_009.csv,human_resource,7,7
extracted_tables/098_HRD_Data_Sheet_2011_of_MOHFW/table_004.csv,population,22,12
extracted_tables/028_Health_Bulletin_2022/table_0168.csv,population,9,8
extracted_tables/028_Health_Bulletin_2022/table_0188.csv,other,19,7
extracted_tables/028_Health_Bulletin_2022/table_0071.csv,other,8,18
extracted_tables/028_Health_Bulletin_2022/table_0040.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0036.csv,population,6,12
extracted_tables/028_Health_Bulletin_2022/table_0134.csv,other,14,27
extracted_tables/028_Health_Bulletin_2022/table_0131.csv,other,4,4
extracted_tables/028_Health_Bulletin_2022/table_0125.csv,other,9,2
extracted_tables/028_Health_Bulletin_2022/table_0234.csv,health_stat,9,12
extracted_tables/028_Health_Bulletin_2022/table_0232.csv,other,22,21
extracted_tables/028_Health_Bulletin_2022/table_0034.csv,other,7,5
extracted_tables/028_Health_Bulletin_2022/table_0079.csv,population,8,6
extracted_tables/028_Health_Bulletin_2022/table_0214.csv,other,8,9
extracted_tables/028_Health_Bulletin_2022/table_0180.csv,other,8,5
extracted_tables/028_Health_Bulletin_2022/table_0171.csv,health_stat,8,15
extracted_tables/028_Health_Bulletin_2022/table_0209.csv,other,14,28
extracted_tables/028_Health_Bulletin_2022/table_0064.csv,other,7,9
extracted_tables/028_Health_Bulletin_2022/table_0129.csv,other,3,8
extracted_tables/028_Health_Bulletin_2022/table_0237.csv,other,12,7
extracted_tables/028_Health_Bulletin_2022/table_0020.csv,other,3,2
extracted_tables/028_Health_Bulletin_2022/table_0101.csv,population,3,6
extracted_tables/028_Health_Bulletin_2022/table_0186.csv,other,16,7
extracted_tables/028_Health_Bulletin_2022/table_0099.csv,human_resource,13,6
extracted_tables/028_Health_Bulletin_2022/table_0070.csv,population,22,6
extracted_tables/028_Health_Bulletin_2022/table_0207.csv,human_resource,16,16
extracted_tables/028_Health_Bulletin_2022/table_0109.csv,other,18,15
extracted_tables/028_Health_Bulletin_2022/table_0156.csv,other,33,19
extracted_tables/028_Health_Bulletin_2022/table_0089.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0080.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0049.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0199.csv,human_resource,12,23
extracted_tables/028_Health_Bulletin_2022/table_0210.csv,other,6,12
extracted_tables/028_Health_Bulletin_2022/table_0023.csv,population,9,3
extracted_tables/028_Health_Bulletin_2022/table_0160.csv,other,33,18
extracted_tables/028_Health_Bulletin_2022/table_0011.csv,population,17,4
extracted_tables/028_Health_Bulletin_2022/table_0184.csv,other,2,13
extracted_tables/028_Health_Bulletin_2022/table_0224.csv,population,17,27
extracted_tables/028_Health_Bulletin_2022/table_0014.csv,other,3,4
extracted_tables/028_Health_Bulletin_2022/table_0102.csv,health_stat,12,21
extracted_tables/028_Health_Bulletin_2022/table_0006.csv,population,6,5
extracted_tables/028_Health_Bulletin_2022/table_0083.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0127.csv,other,9,14
extracted_tables/028_Health_Bulletin_2022/table_0016.csv,other,2,4
extracted_tables/028_Health_Bulletin_2022/table_0051.csv,other,9,3
extracted_tables/028_Health_Bulletin_2022/table_0072.csv,population,5,21
extracted_tables/028_Health_Bulletin_2022/table_0194.csv,other,2,3
extracted_tables/028_Health_Bulletin_2022/table_0135.csv,population,9,15
extracted_tables/028_Health_Bulletin_2022/table_0206.csv,other,9,12
extracted_tables/028_Health_Bulletin_2022/table_0013.csv,other,6,4
extracted_tables/028_Health_Bulletin_2022/table_0108.csv,cancer,16,15
extracted_tables/028_Health_Bulletin_2022/table_0027.csv,population,3,6
extracted_tables/028_Health_Bulletin_2022/table_0126.csv,other,8,2
extracted_tables/028_Health_Bulletin_2022/table_0240.csv,human_resource,5,2
extracted_tables/028_Health_Bulletin_2022/table_0043.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0045.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0044.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0238.csv,surgery,14,6
extracted_tables/028_Health_Bulletin_2022/table_0219.csv,other,20,2
extracted_tables/028_Health_Bulletin_2022/table_0111.csv,other,15,33
extracted_tables/028_Health_Bulletin_2022/table_0233.csv,other,11,24
extracted_tables/028_Health_Bulletin_2022/table_0090.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0123.csv,other,20,22
extracted_tables/028_Health_Bulletin_2022/table_0172.csv,health_stat,8,15
extracted_tables/028_Health_Bulletin_2022/table_0137.csv,other,28,17
extracted_tables/028_Health_Bulletin_2022/table_0152.csv,other,4,7
extracted_tables/028_Health_Bulletin_2022/table_0122.csv,other,4,5
extracted_tables/028_Health_Bulletin_2022/table_0094.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0052.csv,health_stat,3,23
extracted_tables/028_Health_Bulletin_2022/table_0140.csv,health_stat,43,2
extracted_tables/028_Health_Bulletin_2022/table_0203.csv,other,10,12
extracted_tables/028_Health_Bulletin_2022/table_0193.csv,health_stat,3,3
extracted_tables/028_Health_Bulletin_2022/table_0032.csv,other,6,9
extracted_tables/028_Health_Bulletin_2022/table_0066.csv,health_stat,4,3
extracted_tables/028_Health_Bulletin_2022/table_0098.csv,other,11,6
extracted_tables/028_Health_Bulletin_2022/table_0103.csv,other,13,16
extracted_tables/028_Health_Bulletin_2022/table_0227.csv,other,6,7
extracted_tables/028_Health_Bulletin_2022/table_0074.csv,population,5,9
extracted_tables/028_Health_Bulletin_2022/table_0031.csv,other,6,6
extracted_tables/028_Health_Bulletin_2022/table_0147.csv,other,13,15
extracted_tables/028_Health_Bulletin_2022/table_0157.csv,other,33,26
extracted_tables/028_Health_Bulletin_2022/table_0225.csv,other,8,9
extracted_tables/028_Health_Bulletin_2022/table_0220.csv,other,4,2
extracted_tables/028_Health_Bulletin_2022/table_0163.csv,health_stat,16,8
extracted_tables/028_Health_Bulletin_2022/table_0190.csv,health_stat,6,2
extracted_tables/028_Health_Bulletin_2022/table_0069.csv,other,6,4
extracted_tables/028_Health_Bulletin_2022/table_0078.csv,health_stat,3,2
extracted_tables/028_Health_Bulletin_2022/table_0195.csv,other,12,9
extracted_tables/028_Health_Bulletin_2022/table_0143.csv,health_stat,24,12
extracted_tables/028_Health_Bulletin_2022/table_0174.csv,other,10,6
extracted_tables/028_Health_Bulletin_2022/table_0022.csv,other,2,12
extracted_tables/028_Health_Bulletin_2022/table_0015.csv,other,4,4
extracted_tables/028_Health_Bulletin_2022/table_0046.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0139.csv,other,25,42
extracted_tables/028_Health_Bulletin_2022/table_0222.csv,other,9,2
extracted_tables/028_Health_Bulletin_2022/table_0201.csv,human_resource,9,21
extracted_tables/028_Health_Bulletin_2022/table_0226.csv,other,16,35
extracted_tables/028_Health_Bulletin_2022/table_0012.csv,other,4,4
extracted_tables/028_Health_Bulletin_2022/table_0061.csv,other,3,3
extracted_tables/028_Health_Bulletin_2022/table_0068.csv,other,3,3
extracted_tables/028_Health_Bulletin_2022/table_0057.csv,health_stat,5,3
extracted_tables/028_Health_Bulletin_2022/table_0121.csv,other,9,18
extracted_tables/028_Health_Bulletin_2022/table_0019.csv,human_resource,12,3
extracted_tables/028_Health_Bulletin_2022/table_0217.csv,other,38,5
extracted_tables/028_Health_Bulletin_2022/table_0116.csv,other,11,7
extracted_tables/028_Health_Bulletin_2022/table_0149.csv,other,4,7
extracted_tables/028_Health_Bulletin_2022/table_0124.csv,other,4,9
extracted_tables/028_Health_Bulletin_2022/table_0041.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0179.csv,other,11,6
extracted_tables/028_Health_Bulletin_2022/table_0128.csv,other,3,9
extracted_tables/028_Health_Bulletin_2022/table_0076.csv,human_resource,7,9
extracted_tables/028_Health_Bulletin_2022/table_0162.csv,other,8,12
extracted_tables/028_Health_Bulletin_2022/table_0047.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0004.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0088.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0062.csv,other,4,3
extracted_tables/028_Health_Bulletin_2022/table_0235.csv,health_stat,13,18
extracted_tables/028_Health_Bulletin_2022/table_0161.csv,other,36,15
extracted_tables/028_Health_Bulletin_2022/table_0030.csv,other,8,15
extracted_tables/028_Health_Bulletin_2022/table_0196.csv,other,9,11
extracted_tables/028_Health_Bulletin_2022/table_0187.csv,health_stat,6,2
extracted_tables/028_Health_Bulletin_2022/table_0181.csv,other,13,6
extracted_tables/028_Health_Bulletin_2022/table_0205.csv,other,9,11
extracted_tables/028_Health_Bulletin_2022/table_0050.csv,other,2,3
extracted_tables/028_Health_Bulletin_2022/table_0192.csv,other,2,7
extracted_tables/028_Health_Bulletin_2022/table_0037.csv,population,4,12
extracted_tables/028_Health_Bulletin_2022/table_0153.csv,other,33,15
extracted_tables/028_Health_Bulletin_2022/table_0107.csv,other,6,9
extracted_tables/028_Health_Bulletin_2022/table_0223.csv,human_resource,4,6
extracted_tables/028_Health_Bulletin_2022/table_0054.csv,other,10,12
extracted_tables/028_Health_Bulletin_2022/table_0164.csv,health_stat,23,9
extracted_tables/028_Health_Bulletin_2022/table_0026.csv,other,12,39
extracted_tables/028_Health_Bulletin_2022/table_0155.csv,other,33,21
extracted_tables/028_Health_Bulletin_2022/table_0204.csv,other,39,12
extracted_tables/028_Health_Bulletin_2022/table_0086.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0008.csv,population,29,4
extracted_tables/028_Health_Bulletin_2022/table_0035.csv,other,9,3
extracted_tables/028_Health_Bulletin_2022/table_0239.csv,population,14,6
extracted_tables/028_Health_Bulletin_2022/table_0058.csv,other,3,3
extracted_tables/028_Health_Bulletin_2022/table_0182.csv,other,15,6
extracted_tables/028_Health_Bulletin_2022/table_0169.csv,health_stat,6,11
extracted_tables/028_Health_Bulletin_2022/table_0113.csv,other,21,21
extracted_tables/028_Health_Bulletin_2022/table_0048.csv,other,2,2
extracted_tables/028_Health_Bulletin_2022/table_0191.csv,health_stat,6,2
extracted_tables/028_Health_Bulletin_2022/table_0236.csv,population,13,12
extracted_tables/028_Health_Bulletin_2022/table_0231.csv,other,7,18
extracted_tables/028_Health_Bulletin_2022/table_0105.csv,other,9,2
extracted_tables/028_Health_Bulletin_2022/table_0063.csv,health_stat,5,15
extracted_tables/028_Health_Bulletin_2022/table_0021.csv,other,16,14
extracted_tables/028_Health_Bulletin_2022/table_0100.csv,health_stat,9,3
extracted_tables/028_Health_Bulletin_2022/table_0009.csv,other,22,5
